,Date,Platform Name,Campaign Name,Objective,Impressions,Clicks,Costs (USD),Purchase,Revenue (USD),Reach
302,06/01/2020,Google Ads,Campaign 507,Conversions,9824.45,4487.3,92.1725,129.7591747,4963.513833,2847
303,06/01/2020,Google Ads,Campaign 557,Conversions,136.85,19.55,3.0705,0,0,39
304,06/01/2020,Google Ads,Campaign 558,Conversions,240.35,20.7,0.989,1.15,91.71728018,69
305,06/01/2020,Google Ads,Campaign 559,Conversions,17.25,1.15,0.4255,0,0,5
306,06/01/2020,Google Ads,Campaign 560,Conversions,43.7,3.45,0.3105,0,0,12
307,06/01/2020,Google Ads,Campaign 566,Conversions,46,0,0,0,0,13
308,06/01/2020,Google Ads,Campaign 567,Conversions,49.45,4.6,0.529,0,0,14
309,06/01/2020,Google Ads,Campaign 561,Conversions,94.3,4.6,1.0695,0,0,27
310,06/01/2020,Google Ads,Campaign 568,Engagements,140.3,4.6,1.0235,0,0,40
311,06/01/2020,Google Ads,Campaign 562,Conversions,78.2,3.45,0.69,0,0,22
312,06/01/2020,Google Ads,Campaign 563,Conversions,136.85,2.3,0.437,0,0,39
313,06/01/2020,Google Ads,Campaign 564,Conversions,14.95,0,0,0,0,4
314,06/01/2020,Google Ads,Campaign 565,Conversions,49.45,1.15,0.3105,0,0,14
315,06/01/2020,Google Ads,Campaign 569,Reach,368,32.2,2.254,0,0,106
316,06/01/2020,Google Ads,Campaign 570,Conversions,41.4,1.15,0.276,0,0,12
317,06/01/2020,Google Ads,Campaign 571,Conversions,739.45,98.9,4.347,1.15,3.770033302,214
318,06/01/2020,Google Ads,Campaign 572,Conversions,46,4.6,0.621,0,0,13
319,06/01/2020,Google Ads,Campaign 573,Conversions,127.65,11.5,0.161,0,0,37
320,06/01/2020,Google Ads,Campaign 574,Conversions,156.4,10.35,3.197,0,0,45
321,06/01/2020,Google Ads,Campaign 579,Conversions,422.05,56.35,5.221,0,0,122
322,06/01/2020,Google Ads,Campaign 580,Reach,50.6,3.45,0.3565,0,0,14
323,06/01/2020,Google Ads,Campaign 555,Conversions,177.1,33.35,4.2665,0,0,51
324,06/01/2020,Google Ads,Campaign 556,Conversions,109.25,12.65,0.552,0,0,31
325,06/01/2020,Google Ads,Campaign 581,Video Views,347.3,52.9,4.232,0,0,100
326,06/01/2020,Google Ads,Campaign 582,Reach,98.9,4.6,0.483,0,0,28
327,06/01/2020,Google Ads,Campaign 585,Engagements,19.55,1.15,0.069,0,0,5
328,06/01/2020,Google Ads,Campaign 586,Conversions,85.1,2.3,0.3335,0,0,24
329,06/01/2020,Google Ads,Campaign 587,Conversions,14.95,1.15,0.069,0,0,4
330,06/01/2020,Google Ads,Campaign 589,Conversions,17458.15,4528.7,720.2795,63.47241805,2158.048634,5060
331,06/01/2020,Google Ads,Campaign 593,Video Views,48.3,1.15,0.253,0,0,14
332,06/01/2020,Google Ads,Campaign 594,Engagements,13.8,0,0,0,0,4
333,06/01/2020,Google Ads,Campaign 595,Conversions,202.4,24.15,2.99,0,0,58
334,06/01/2020,Google Ads,Campaign 596,Conversions,37.95,4.6,0.1955,0,0,11
335,06/01/2020,Google Ads,Campaign 513,Conversions,9172.4,3601.8,146.6135,90.7278999,3199.99288,2658
336,06/01/2020,Google Ads,Campaign 514,Video Views,1444.4,594.55,25.99,19.983021,1312.564433,418
337,06/01/2020,Google Ads,Campaign 521,Conversions,5.75,1.15,0.1035,0,0,1
338,06/01/2020,Google Ads,Campaign 522,Conversions,55.2,2.3,0.0805,0,0,16
339,06/01/2020,Google Ads,Campaign 523,Conversions,96.6,19.55,6.624,0,0,28
340,06/01/2020,Google Ads,Campaign 525,Video Views,2190.75,305.9,63.0545,0,0,635
341,06/01/2020,Google Ads,Campaign 526,Conversions,102.35,2.3,0.138,0,0,29
342,06/01/2020,Google Ads,Campaign 599,Conversions,17.25,1.15,0.115,0,0,5
343,06/01/2020,Google Ads,Campaign 600,Video Views,36.8,2.3,0.2415,0,0,10
344,06/01/2020,Google Ads,Campaign 601,Conversions,9.2,1.15,0.023,0,0,2
345,06/01/2020,Google Ads,Campaign 602,Conversions,185.15,12.65,2.162,1.15,19.7727519,53
346,06/01/2020,Google Ads,Campaign 603,Reach,11.5,0,0,0,0,3
347,06/01/2020,Google Ads,Campaign 606,Video Views,57.5,8.05,0.828,0,0,16
348,06/01/2020,Google Ads,Campaign 607,Reach,19.55,0,0,0,0,5
349,06/01/2020,Google Ads,Campaign 604,Video Views,585.35,97.75,11.1895,0,0,169
350,06/01/2020,Google Ads,Campaign 608,Video Views,79.35,3.45,0.276,0,0,23
351,06/01/2020,Google Ads,Campaign 609,Conversions,29.9,3.45,0.299,0,0,8
352,06/01/2020,Google Ads,Campaign 610,Reach,530.15,43.7,4.646,0,0,153
353,06/01/2020,Google Ads,Campaign 611,Engagements,6.9,1.15,0.0345,0,0,2
354,06/01/2020,Google Ads,Campaign 617,Conversions,150.65,6.9,1.173,0,0,43
355,06/01/2020,Google Ads,Campaign 618,Conversions,20.7,1.15,0.0575,0,0,6
356,06/01/2020,Google Ads,Campaign 619,Video Views,663.55,46,2.0125,0,0,192
357,07/01/2020,Google Ads,Campaign 503,Reach,258.75,37.95,1.4145,0,0,75
358,07/01/2020,Google Ads,Campaign 504,Conversions,37.95,3.45,0.6325,0,0,11
359,07/01/2020,Google Ads,Campaign 505,Video Views,115,12.65,0.23,0,0,33
360,07/01/2020,Google Ads,Campaign 506,Conversions,39.1,3.45,0.253,0,0,11
361,07/01/2020,Google Ads,Campaign 507,Conversions,10345.4,4784,139.1615,109.0782475,4349.838217,2998
362,07/01/2020,Google Ads,Campaign 557,Conversions,171.35,17.25,2.622,0.073094,4.510930484,49
363,07/01/2020,Google Ads,Campaign 558,Conversions,226.55,21.85,1.334,0,0,65
364,07/01/2020,Google Ads,Campaign 559,Conversions,6.9,0,0,0,0,2
365,07/01/2020,Google Ads,Campaign 560,Conversions,59.8,2.3,0.1495,0,0,17
366,07/01/2020,Google Ads,Campaign 566,Conversions,51.75,3.45,0.989,0,0,15
367,07/01/2020,Google Ads,Campaign 567,Conversions,73.6,1.15,0.253,0,0,21
368,07/01/2020,Google Ads,Campaign 561,Conversions,101.2,3.45,1.4605,0,0,29
369,07/01/2020,Google Ads,Campaign 568,Engagements,147.2,6.9,3.3235,0,0,42
370,07/01/2020,Google Ads,Campaign 562,Conversions,139.15,8.05,1.3915,0,0,40
371,07/01/2020,Google Ads,Campaign 563,Conversions,117.3,2.3,1.012,0,0,34
372,07/01/2020,Google Ads,Campaign 564,Conversions,10.35,1.15,0.276,0,0,3
373,07/01/2020,Google Ads,Campaign 565,Conversions,67.85,1.15,0.3565,0,0,19
374,07/01/2020,Google Ads,Campaign 569,Reach,374.9,47.15,6.2215,0.5750161,12.06890136,108
375,07/01/2020,Google Ads,Campaign 570,Conversions,50.6,3.45,0.161,0,0,14
376,07/01/2020,Google Ads,Campaign 571,Conversions,871.7,111.55,5.8765,4.6,42.14112476,252
377,07/01/2020,Google Ads,Campaign 572,Conversions,66.7,5.75,0.552,0,0,19
378,07/01/2020,Google Ads,Campaign 573,Conversions,118.45,16.1,0.4255,0,0,34
379,07/01/2020,Google Ads,Campaign 574,Conversions,120.75,8.05,3.358,0,0,35
380,07/01/2020,Google Ads,Campaign 579,Conversions,392.15,50.6,6.578,0,0,113
381,07/01/2020,Google Ads,Campaign 580,Reach,42.55,4.6,0.253,0,0,12
382,07/01/2020,Google Ads,Campaign 555,Conversions,171.35,34.5,5.4855,0,0,49
383,07/01/2020,Google Ads,Campaign 556,Conversions,104.65,12.65,0.9315,0,0,30
384,07/01/2020,Google Ads,Campaign 581,Video Views,311.65,32.2,1.886,0,0,90
385,07/01/2020,Google Ads,Campaign 582,Reach,109.25,5.75,0.437,0,0,31
386,07/01/2020,Google Ads,Campaign 585,Engagements,20.7,1.15,0.069,0,0,6
387,07/01/2020,Google Ads,Campaign 586,Conversions,105.8,3.45,0.7935,0,0,30
388,07/01/2020,Google Ads,Campaign 587,Conversions,20.7,1.15,0.0345,0,0,6
389,07/01/2020,Google Ads,Campaign 589,Conversions,17907.8,4807,804.2985,62.96566365,2028.080425,5190
390,07/01/2020,Google Ads,Campaign 590,Video Views,1.15,0,0,0,0,0
391,07/01/2020,Google Ads,Campaign 593,Video Views,36.8,0,0,0,0,10
392,07/01/2020,Google Ads,Campaign 594,Engagements,32.2,1.15,0.0115,0,0,9
393,07/01/2020,Google Ads,Campaign 595,Conversions,228.85,13.8,1.334,0,0,66
394,07/01/2020,Google Ads,Campaign 596,Conversions,52.9,2.3,0.161,0,0,15
395,07/01/2020,Google Ads,Campaign 513,Conversions,7894.75,3387.9,143.6695,87.08706085,3032.442555,2288
396,07/01/2020,Google Ads,Campaign 514,Video Views,1008.55,443.9,26.565,13.4574771,646.7865683,292
397,07/01/2020,Google Ads,Campaign 521,Conversions,9.2,0,0,0,0,2
398,07/01/2020,Google Ads,Campaign 522,Conversions,97.75,9.2,0.7705,0,0,28
399,07/01/2020,Google Ads,Campaign 523,Conversions,89.7,13.8,6.2215,0,0,26
400,07/01/2020,Google Ads,Campaign 525,Video Views,1759.5,263.35,55.5795,0.7603593,82.85229399,510
401,07/01/2020,Google Ads,Campaign 526,Conversions,93.15,3.45,0.253,0,0,27
402,07/01/2020,Google Ads,Campaign 599,Conversions,16.1,2.3,0.3565,0,0,4
403,07/01/2020,Google Ads,Campaign 600,Video Views,35.65,4.6,0.1955,0,0,10
404,07/01/2020,Google Ads,Campaign 601,Conversions,18.4,2.3,0.2415,0,0,5
405,07/01/2020,Google Ads,Campaign 602,Conversions,188.6,16.1,5.842,0,0,54
406,07/01/2020,Google Ads,Campaign 603,Reach,13.8,1.15,0.0805,0,0,4
407,07/01/2020,Google Ads,Campaign 606,Video Views,66.7,8.05,0.874,0,0,19
408,07/01/2020,Google Ads,Campaign 607,Reach,24.15,2.3,0.3795,0,0,7
409,07/01/2020,Google Ads,Campaign 604,Video Views,602.6,97.75,8.8435,1.15,69.07356081,174
410,07/01/2020,Google Ads,Campaign 608,Video Views,62.1,0,0,0,0,18
411,07/01/2020,Google Ads,Campaign 609,Conversions,28.75,0,0,0,0,8
412,07/01/2020,Google Ads,Campaign 610,Reach,485.3,44.85,2.5185,0,0,140
413,07/01/2020,Google Ads,Campaign 611,Engagements,16.1,1.15,0.0805,0,0,4
414,07/01/2020,Google Ads,Campaign 617,Conversions,134.55,13.8,3.427,1.15,15.47859201,39
415,07/01/2020,Google Ads,Campaign 618,Conversions,10.35,0,0,0,0,3
416,07/01/2020,Google Ads,Campaign 619,Video Views,611.8,44.85,2.7715,0,0,177
417,08/01/2020,Google Ads,Campaign 503,Reach,208.15,14.95,0.483,0,0,60
418,08/01/2020,Google Ads,Campaign 504,Conversions,34.5,6.9,0.897,0,0,10
419,08/01/2020,Google Ads,Campaign 505,Video Views,97.75,9.2,0.1955,0,0,28
420,08/01/2020,Google Ads,Campaign 506,Conversions,21.85,1.15,0.023,0,0,6
421,08/01/2020,Google Ads,Campaign 507,Conversions,10727.2,4894.4,180.1015,115.5790319,3891.649239,3109
422,08/01/2020,Google Ads,Campaign 557,Conversions,106.95,13.8,1.311,1.01984415,90.17609389,31
423,08/01/2020,Google Ads,Campaign 558,Conversions,257.6,27.6,1.7595,0,0,74
424,08/01/2020,Google Ads,Campaign 559,Conversions,13.8,1.15,0.184,0,0,4
425,08/01/2020,Google Ads,Campaign 560,Conversions,43.7,9.2,1.1615,0,0,12
426,08/01/2020,Google Ads,Campaign 566,Conversions,48.3,4.6,1.1615,0,0,14
427,08/01/2020,Google Ads,Campaign 567,Conversions,75.9,3.45,0.2645,0,0,22
428,08/01/2020,Google Ads,Campaign 561,Conversions,100.05,4.6,1.357,0,0,29
429,08/01/2020,Google Ads,Campaign 568,Engagements,143.75,10.35,1.8975,0,0,41
430,08/01/2020,Google Ads,Campaign 562,Conversions,148.35,9.2,1.449,0,0,43
431,08/01/2020,Google Ads,Campaign 563,Conversions,116.15,3.45,2.024,0,0,33
432,08/01/2020,Google Ads,Campaign 564,Conversions,12.65,1.15,0.437,0,0,3
433,08/01/2020,Google Ads,Campaign 565,Conversions,62.1,2.3,0.4485,0,0,18
434,08/01/2020,Google Ads,Campaign 569,Reach,353.05,41.4,6.1755,1.15,36.65576967,102
435,08/01/2020,Google Ads,Campaign 570,Conversions,57.5,4.6,0.713,0,0,16
436,08/01/2020,Google Ads,Campaign 571,Conversions,877.45,124.2,5.175,1.15,7.402052243,254
437,08/01/2020,Google Ads,Campaign 572,Conversions,58.65,9.2,1.058,1.15,17.84049001,17
438,08/01/2020,Google Ads,Campaign 573,Conversions,131.1,12.65,0.253,0,0,38
439,08/01/2020,Google Ads,Campaign 574,Conversions,118.45,10.35,7.7855,0,0,34
440,08/01/2020,Google Ads,Campaign 579,Conversions,442.75,58.65,5.612,1.15,59.54372519,128
441,08/01/2020,Google Ads,Campaign 580,Reach,32.2,3.45,0.46,0,0,9
442,08/01/2020,Google Ads,Campaign 555,Conversions,134.55,28.75,4.922,0,0,39
443,08/01/2020,Google Ads,Campaign 556,Conversions,108.1,10.35,0.828,0,0,31
444,08/01/2020,Google Ads,Campaign 581,Video Views,257.6,35.65,3.7375,0,0,74
445,08/01/2020,Google Ads,Campaign 582,Reach,119.6,6.9,0.9085,0,0,34
446,08/01/2020,Google Ads,Campaign 585,Engagements,16.1,0,0,0,0,4
447,08/01/2020,Google Ads,Campaign 586,Conversions,95.45,4.6,0.4025,0,0,27
448,08/01/2020,Google Ads,Campaign 587,Conversions,19.55,1.15,0.023,0,0,5
449,08/01/2020,Google Ads,Campaign 589,Conversions,17485.75,4810.45,782.069,72.0436383,2501.748439,5068
450,08/01/2020,Google Ads,Campaign 593,Video Views,60.95,1.15,0.4025,0,0,17
451,08/01/2020,Google Ads,Campaign 594,Engagements,28.75,2.3,0.115,0,0,8
452,08/01/2020,Google Ads,Campaign 595,Conversions,233.45,8.05,1.2075,0,0,67
453,08/01/2020,Google Ads,Campaign 596,Conversions,46,2.3,0.0575,0,0,13
454,08/01/2020,Google Ads,Campaign 513,Conversions,7715.35,3347.65,143.52,75.36484175,3091.155582,2236
455,08/01/2020,Google Ads,Campaign 514,Video Views,2056.2,878.6,44.2635,30.5793027,1411.198883,596
456,08/01/2020,Google Ads,Campaign 521,Conversions,9.2,0,0,0,0,2
457,08/01/2020,Google Ads,Campaign 522,Conversions,56.35,4.6,0.3565,0,0,16
458,08/01/2020,Google Ads,Campaign 523,Conversions,113.85,13.8,10.189,0,0,33
459,08/01/2020,Google Ads,Campaign 525,Video Views,1420.25,198.95,30.2795,1.15,87.86083954,411
460,08/01/2020,Google Ads,Campaign 526,Conversions,104.65,2.3,0.2185,0,0,30
461,08/01/2020,Google Ads,Campaign 599,Conversions,11.5,0,0,0,0,3
462,08/01/2020,Google Ads,Campaign 600,Video Views,35.65,3.45,0.046,0,0,10
463,08/01/2020,Google Ads,Campaign 601,Conversions,8.05,1.15,0.023,0,0,2
464,08/01/2020,Google Ads,Campaign 602,Conversions,170.2,18.4,6.8425,3.45,51.50070396,49
465,08/01/2020,Google Ads,Campaign 603,Reach,10.35,1.15,0.046,0,0,3
466,08/01/2020,Google Ads,Campaign 606,Video Views,33.35,4.6,0.4945,0,0,9
467,08/01/2020,Google Ads,Campaign 607,Reach,12.65,0,0,0,0,3
468,08/01/2020,Google Ads,Campaign 604,Video Views,586.5,80.5,9.591,0,0,170
469,08/01/2020,Google Ads,Campaign 605,Conversions,1.15,0,0,0,0,0
470,08/01/2020,Google Ads,Campaign 608,Video Views,69,5.75,0.3565,0,0,20
471,08/01/2020,Google Ads,Campaign 609,Conversions,32.2,1.15,0.3565,0,0,9
472,08/01/2020,Google Ads,Campaign 610,Reach,493.35,43.7,3.1855,0,0,143
473,08/01/2020,Google Ads,Campaign 611,Engagements,18.4,1.15,0.0115,0,0,5
474,08/01/2020,Google Ads,Campaign 617,Conversions,141.45,5.75,1.7365,0,0,41
475,08/01/2020,Google Ads,Campaign 618,Conversions,11.5,2.3,0.1955,0,0,3
476,08/01/2020,Google Ads,Campaign 619,Video Views,586.5,44.85,2.139,0,0,170
477,09/01/2020,Google Ads,Campaign 503,Reach,247.25,29.9,1.38,0,0,71
478,09/01/2020,Google Ads,Campaign 504,Conversions,60.95,2.3,0.1035,0,0,17
479,09/01/2020,Google Ads,Campaign 505,Video Views,92,10.35,0.414,0,0,26
480,09/01/2020,Google Ads,Campaign 506,Conversions,36.8,2.3,0.046,0,0,10
481,09/01/2020,Google Ads,Campaign 507,Conversions,10658.2,4969.15,173.098,155.2457416,5718.520961,3089
482,09/01/2020,Google Ads,Campaign 557,Conversions,138,21.85,2.4725,0,0,40
483,09/01/2020,Google Ads,Campaign 558,Conversions,226.55,19.55,1.1845,0,0,65
484,09/01/2020,Google Ads,Campaign 559,Conversions,17.25,1.15,1.1155,0,0,5
485,09/01/2020,Google Ads,Campaign 560,Conversions,35.65,3.45,0.92,0,0,10
486,09/01/2020,Google Ads,Campaign 566,Conversions,31.05,0,0,0,0,9
487,09/01/2020,Google Ads,Campaign 567,Conversions,60.95,2.3,0.437,0,0,17
488,09/01/2020,Google Ads,Campaign 561,Conversions,75.9,3.45,0.644,0,0,22
489,09/01/2020,Google Ads,Campaign 568,Engagements,109.25,2.3,0.598,0,0,31
490,09/01/2020,Google Ads,Campaign 562,Conversions,96.6,5.75,1.357,0,0,28
491,09/01/2020,Google Ads,Campaign 563,Conversions,174.8,4.6,0.7935,0,0,50
492,09/01/2020,Google Ads,Campaign 564,Conversions,10.35,2.3,0.506,0,0,3
493,09/01/2020,Google Ads,Campaign 565,Conversions,66.7,0,0,0,0,19
494,09/01/2020,Google Ads,Campaign 569,Reach,389.85,29.9,3.1165,0,0,113
495,09/01/2020,Google Ads,Campaign 570,Conversions,50.6,2.3,0.1035,0,0,14
496,09/01/2020,Google Ads,Campaign 571,Conversions,926.9,117.3,5.474,1.15,3.770336267,268
497,09/01/2020,Google Ads,Campaign 572,Conversions,63.25,4.6,0.4485,0,0,18
498,09/01/2020,Google Ads,Campaign 573,Conversions,125.35,18.4,0.322,0,0,36
499,09/01/2020,Google Ads,Campaign 574,Conversions,157.55,10.35,6.555,0,0,45
500,09/01/2020,Google Ads,Campaign 579,Conversions,381.8,57.5,6.2905,0,0,110
501,09/01/2020,Google Ads,Campaign 580,Reach,43.7,0,0,0,0,12
502,09/01/2020,Google Ads,Campaign 555,Conversions,139.15,33.35,4.3125,0,0,40
503,09/01/2020,Google Ads,Campaign 556,Conversions,117.3,10.35,0.5405,0,0,34
504,09/01/2020,Google Ads,Campaign 581,Video Views,278.3,35.65,2.392,0,0,80
505,09/01/2020,Google Ads,Campaign 582,Reach,112.7,8.05,0.483,0.1205821,1.428058246,32
506,09/01/2020,Google Ads,Campaign 585,Engagements,18.4,0,0,0,0,5
507,09/01/2020,Google Ads,Campaign 586,Conversions,93.15,8.05,1.0235,0,0,27
508,09/01/2020,Google Ads,Campaign 587,Conversions,24.15,1.15,0.276,0,0,7
509,09/01/2020,Google Ads,Campaign 589,Conversions,17542.1,4683.95,866.985,50.8063606,1763.31958,5084
510,09/01/2020,Google Ads,Campaign 593,Video Views,41.4,1.15,0.6325,0,0,12
511,09/01/2020,Google Ads,Campaign 594,Engagements,10.35,1.15,0.0575,0,0,3
512,09/01/2020,Google Ads,Campaign 595,Conversions,258.75,19.55,2.3575,0,0,75
513,09/01/2020,Google Ads,Campaign 596,Conversions,27.6,2.3,0.1725,0,0,8
514,09/01/2020,Google Ads,Campaign 513,Conversions,8546.8,3731.75,141.8755,78.25263665,3100.401935,2477
515,09/01/2020,Google Ads,Campaign 514,Video Views,2048.15,877.45,44.206,32.86503465,1401.705936,593
516,09/01/2020,Google Ads,Campaign 521,Conversions,4.6,2.3,0.138,0,0,1
517,09/01/2020,Google Ads,Campaign 522,Conversions,78.2,6.9,1.2305,0,0,22
518,09/01/2020,Google Ads,Campaign 523,Conversions,86.25,11.5,5.0945,0,0,25
519,09/01/2020,Google Ads,Campaign 525,Video Views,1210.95,149.5,16.054,0,0,351
520,09/01/2020,Google Ads,Campaign 526,Conversions,105.8,1.15,0.1495,0,0,30
521,09/01/2020,Google Ads,Campaign 599,Conversions,13.8,3.45,0.3105,0,0,4
522,09/01/2020,Google Ads,Campaign 600,Video Views,39.1,5.75,0.3105,0,0,11
523,09/01/2020,Google Ads,Campaign 601,Conversions,9.2,0,0,0,0,2
524,09/01/2020,Google Ads,Campaign 602,Conversions,155.25,12.65,2.6565,0,0,45
525,09/01/2020,Google Ads,Campaign 603,Reach,11.5,0,0,0,0,3
526,09/01/2020,Google Ads,Campaign 606,Video Views,51.75,3.45,0.575,0,0,15
527,09/01/2020,Google Ads,Campaign 607,Reach,11.5,0,0,0,0,3
528,09/01/2020,Google Ads,Campaign 604,Video Views,647.45,103.5,7.5325,1.15,64.3715948,187
529,09/01/2020,Google Ads,Campaign 608,Video Views,60.95,5.75,0.7475,0,0,17
530,09/01/2020,Google Ads,Campaign 609,Conversions,33.35,1.15,0.3795,0,0,9
531,09/01/2020,Google Ads,Campaign 610,Reach,428.95,32.2,4.6805,0,0,124
532,09/01/2020,Google Ads,Campaign 611,Engagements,18.4,3.45,0.3795,0,0,5
533,09/01/2020,Google Ads,Campaign 617,Conversions,131.1,10.35,2.7485,0,0,38
534,09/01/2020,Google Ads,Campaign 618,Conversions,25.3,2.3,0.092,0,0,7
535,09/01/2020,Google Ads,Campaign 619,Video Views,571.55,55.2,2.714,0.10906485,7.947652677,165
536,10/01/2020,Google Ads,Campaign 503,Reach,235.75,36.8,2.1045,0,0,68
537,10/01/2020,Google Ads,Campaign 504,Conversions,55.2,3.45,0.345,0,0,16
538,10/01/2020,Google Ads,Campaign 505,Video Views,127.65,13.8,0.253,0,0,37
539,10/01/2020,Google Ads,Campaign 506,Conversions,28.75,9.2,0.437,0,0,8
540,10/01/2020,Google Ads,Campaign 507,Conversions,10202.8,4901.3,176.456,134.5154885,5780.751003,2957
541,10/01/2020,Google Ads,Campaign 557,Conversions,138,9.2,1.127,0,0,40
542,10/01/2020,Google Ads,Campaign 558,Conversions,198.95,24.15,1.012,11.5,691.590659,57
543,10/01/2020,Google Ads,Campaign 559,Conversions,4.6,1.15,0.483,0,0,1
544,10/01/2020,Google Ads,Campaign 560,Conversions,28.75,2.3,0.3795,0,0,8
545,10/01/2020,Google Ads,Campaign 566,Conversions,36.8,2.3,0.4025,0,0,10
546,10/01/2020,Google Ads,Campaign 567,Conversions,58.65,1.15,0.3335,0,0,17
547,10/01/2020,Google Ads,Campaign 561,Conversions,101.2,5.75,0.6325,0,0,29
548,10/01/2020,Google Ads,Campaign 568,Engagements,140.3,5.75,0.9315,0,0,40
549,10/01/2020,Google Ads,Campaign 562,Conversions,118.45,6.9,1.0695,0,0,34
550,10/01/2020,Google Ads,Campaign 563,Conversions,80.5,2.3,0.7475,0,0,23
551,10/01/2020,Google Ads,Campaign 564,Conversions,6.9,1.15,0.3795,0,0,2
552,10/01/2020,Google Ads,Campaign 565,Conversions,64.4,1.15,0.4715,0,0,18
553,10/01/2020,Google Ads,Campaign 569,Reach,272.55,41.4,4.922,0,0,79
554,10/01/2020,Google Ads,Campaign 570,Conversions,34.5,0,0,0,0,10
555,10/01/2020,Google Ads,Campaign 571,Conversions,780.85,116.15,5.589,2.30912525,18.97005119,226
556,10/01/2020,Google Ads,Campaign 572,Conversions,43.7,5.75,0.184,1.15,86.61693749,12
557,10/01/2020,Google Ads,Campaign 573,Conversions,102.35,9.2,0.1725,0,0,29
558,10/01/2020,Google Ads,Campaign 574,Conversions,142.6,10.35,6.256,0,0,41
559,10/01/2020,Google Ads,Campaign 579,Conversions,377.2,52.9,5.8075,0,0,109
560,10/01/2020,Google Ads,Campaign 580,Reach,47.15,0,0,0,0,13
561,10/01/2020,Google Ads,Campaign 555,Conversions,154.1,31.05,4.1285,0,0,44
562,10/01/2020,Google Ads,Campaign 556,Conversions,101.2,9.2,0.5865,0,0,29
563,10/01/2020,Google Ads,Campaign 581,Video Views,240.35,26.45,2.4955,0,0,69
564,10/01/2020,Google Ads,Campaign 582,Reach,93.15,12.65,1.5295,0,0,27
565,10/01/2020,Google Ads,Campaign 585,Engagements,12.65,0,0,0,0,3
566,10/01/2020,Google Ads,Campaign 586,Conversions,86.25,1.15,0.1265,0,0,25
567,10/01/2020,Google Ads,Campaign 587,Conversions,19.55,0,0,0,0,5
568,10/01/2020,Google Ads,Campaign 589,Conversions,16010.3,4271.1,814.6945,43.86181535,1534.189039,4640
569,10/01/2020,Google Ads,Campaign 593,Video Views,33.35,2.3,0.506,0,0,9
570,10/01/2020,Google Ads,Campaign 594,Engagements,27.6,1.15,0.046,0,0,8
571,10/01/2020,Google Ads,Campaign 595,Conversions,212.75,19.55,1.3915,0,0,61
572,10/01/2020,Google Ads,Campaign 596,Conversions,51.75,3.45,0.299,0,0,15
573,10/01/2020,Google Ads,Campaign 513,Conversions,8498.5,3836.4,140.3115,85.3013489,3650.502347,2463
574,10/01/2020,Google Ads,Campaign 514,Video Views,1819.3,811.9,39.3645,28.58368125,1680.997941,527
575,10/01/2020,Google Ads,Campaign 521,Conversions,11.5,0,0,0,0,3
576,10/01/2020,Google Ads,Campaign 522,Conversions,63.25,0,0,0,0,18
577,10/01/2020,Google Ads,Campaign 523,Conversions,87.4,11.5,5.4855,0,0,25
578,10/01/2020,Google Ads,Campaign 525,Video Views,1074.1,139.15,14.674,0,0,311
579,10/01/2020,Google Ads,Campaign 526,Conversions,104.65,3.45,0.345,0,0,30
580,10/01/2020,Google Ads,Campaign 599,Conversions,8.05,0,0,0,0,2
